9,7.867813110351562e-06,1.430511474609375e-05,5.9604644775390625e-06
18,6.9141387939453125e-06,1.2159347534179688e-05,7.867813110351562e-06
27,1.0013580322265625e-05,2.0265579223632812e-05,1.0728836059570312e-05
36,1.1920928955078125e-05,2.09808349609375e-05,1.4066696166992188e-05
45,1.5020370483398438e-05,5.6743621826171875e-05,0.01110219955444336
54,1.4781951904296875e-05,2.7179718017578125e-05,1.5974044799804688e-05
63,1.7881393432617188e-05,3.0994415283203125e-05,1.811981201171875e-05
72,1.6927719116210938e-05,3.218650817871094e-05,1.9073486328125e-05
81,1.6927719116210938e-05,3.314018249511719e-05,2.09808349609375e-05
90,0.0006017684936523438,5.698204040527344e-05,0.00015282630920410156
99,5.2928924560546875e-05,0.00010395050048828125,4.696846008300781e-05
108,5.1021575927734375e-05,6.413459777832031e-05,2.8848648071289062e-05
117,3.5762786865234375e-05,5.2928924560546875e-05,0.0001609325408935547
126,3.695487976074219e-05,0.00034809112548828125,0.00010514259338378906
135,4.38690185546875e-05,6.29425048828125e-05,3.504753112792969e-05
144,3.695487976074219e-05,0.0001480579376220703,3.600120544433594e-05
153,7.510185241699219e-05,8.392333984375e-05,8.177757263183594e-05
162,4.291534423828125e-05,7.200241088867188e-05,4.1961669921875e-05
171,4.8160552978515625e-05,7.295608520507812e-05,0.0003600120544433594
180,0.00013589859008789062,0.0005629062652587891,4.506111145019531e-05
189,5.507469177246094e-05,0.0001709461212158203,9.703636169433594e-05
198,5.507469177246094e-05,9.012222290039062e-05,5.0067901611328125e-05
207,5.316734313964844e-05,9.107589721679688e-05,5.1975250244140625e-05
216,5.412101745605469e-05,9.489059448242188e-05,5.412101745605469e-05
225,6.914138793945312e-05,0.00010323524475097656,5.6743621826171875e-05
234,6.079673767089844e-05,0.00010204315185546875,5.793571472167969e-05
243,6.29425048828125e-05,0.013883829116821289,9.965896606445312e-05
252,0.003473997116088867,0.00017905235290527344,0.0011820793151855469
261,8.7738037109375e-05,0.000247955322265625,0.00010800361633300781
270,0.00014495849609375,0.000209808349609375,0.00010967254638671875
279,0.00021886825561523438,0.00023794174194335938,0.00011706352233886719
288,0.00018310546875,0.0001900196075439453,7.700920104980469e-05
297,8.511543273925781e-05,0.00021505355834960938,0.00012683868408203125
306,9.107589721679688e-05,0.0001838207244873047,0.0002551078796386719
315,0.0001227855682373047,0.0001811981201171875,8.797645568847656e-05
324,0.00014019012451171875,0.00015687942504882812,8.821487426757812e-05
333,0.00020194053649902344,0.000164031982421875,9.083747863769531e-05
342,0.0001068115234375,0.0001709461212158203,9.512901306152344e-05
351,0.00012612342834472656,0.0003008842468261719,0.0001728534698486328
360,0.00018715858459472656,0.00018262863159179688,0.00010013580322265625
369,0.00010919570922851562,0.0001857280731201172,0.00013113021850585938
378,0.00011014938354492188,0.000186920166015625,0.00010704994201660156
387,0.0001087188720703125,0.00019025802612304688,0.00010704994201660156
396,0.00010800361633300781,0.0001919269561767578,0.00011014938354492188
405,0.0002338886260986328,0.00020003318786621094,0.00011301040649414062
414,0.00011372566223144531,0.00020194053649902344,0.00011706352233886719
423,0.00011897087097167969,0.0002079010009765625,0.00011897087097167969
432,0.0003669261932373047,0.0002460479736328125,0.0001609325408935547
441,0.00024890899658203125,0.00035309791564941406,0.00017905235290527344
450,0.0007109642028808594,0.0003559589385986328,0.0002040863037109375
459,0.00022983551025390625,0.00035881996154785156,0.0002770423889160156
468,0.0006992816925048828,0.0002770423889160156,0.000308990478515625
477,0.000244140625,0.0005891323089599609,0.00038313865661621094
486,0.0001881122589111328,0.00028014183044433594,0.00015997886657714844
495,0.00015616416931152344,0.00027680397033691406,0.00016188621520996094
504,0.00015783309936523438,0.0002989768981933594,0.00016617774963378906
513,0.00016498565673828125,0.0002923011779785156,0.00017905235290527344
522,0.0001659393310546875,0.0002989768981933594,0.00017189979553222656
531,0.0001761913299560547,0.0003039836883544922,0.00017595291137695312
540,0.0001728534698486328,0.00030994415283203125,0.0001800060272216797
549,0.00017786026000976562,0.00031113624572753906,0.00018405914306640625
558,0.00017571449279785156,0.0003211498260498047,0.00018787384033203125
567,0.00017976760864257812,0.0003199577331542969,0.00018906593322753906
576,0.0003299713134765625,0.0003571510314941406,0.0002281665802001953
585,0.00019598007202148438,0.00034809112548828125,0.0001990795135498047
594,0.0002028942108154297,0.0003502368927001953,0.00020599365234375
603,0.00020313262939453125,0.0003559589385986328,0.0002040863037109375
612,0.00020503997802734375,0.0003561973571777344,0.0002067089080810547
621,0.0002028942108154297,0.00036716461181640625,0.00021004676818847656
630,0.00020360946655273438,0.0003731250762939453,0.00021505355834960938
639,0.00021004676818847656,0.00037026405334472656,0.0002167224884033203
648,0.0002028942108154297,0.0003762245178222656,0.00021982192993164062
657,0.0002238750457763672,0.00040602684020996094,0.00023484230041503906
666,0.00021696090698242188,0.000392913818359375,0.00023102760314941406
675,0.00021982192993164062,0.0003960132598876953,0.0002319812774658203
684,0.0002269744873046875,0.00040078163146972656,0.00023603439331054688
693,0.0002262592315673828,0.0004086494445800781,0.00024008750915527344
702,0.00022721290588378906,0.0004119873046875,0.0002410411834716797
711,0.0002770423889160156,0.0004889965057373047,0.00024700164794921875
720,0.00026798248291015625,0.000431060791015625,0.0002570152282714844
729,0.000240325927734375,0.00043010711669921875,0.00025272369384765625
738,0.0002391338348388672,0.00043392181396484375,0.0002570152282714844
747,0.00021576881408691406,0.00038909912109375,0.00022602081298828125
756,0.0002129077911376953,0.00039005279541015625,0.00022912025451660156
765,0.00021791458129882812,0.0004010200500488281,0.0002319812774658203
774,0.00021886825561523438,0.0003991127014160156,0.00023603439331054688
783,0.0002219676971435547,0.0004181861877441406,0.00024390220642089844
792,0.0002219676971435547,0.0004107952117919922,0.0002429485321044922
801,0.0002300739288330078,0.0004169940948486328,0.0002429485321044922
810,0.0002307891845703125,0.0004169940948486328,0.0002460479736328125
819,0.00023031234741210938,0.0004277229309082031,0.00025010108947753906
828,0.00023126602172851562,0.0004279613494873047,0.00025177001953125
837,0.00023508071899414062,0.0004830360412597656,0.0002930164337158203
846,0.00023818016052246094,0.0004317760467529297,0.00025391578674316406
855,0.00023889541625976562,0.00043320655822753906,0.00032591819763183594
864,0.0002639293670654297,0.0004589557647705078,0.00026106834411621094
873,0.0002467632293701172,0.000453948974609375,0.00026297569274902344
882,0.00025010108947753906,0.0004582405090332031,0.00026607513427734375
891,0.0002522468566894531,0.0004646778106689453,0.00026917457580566406
900,0.00025177001953125,0.00046825408935546875,0.00027489662170410156
